name,latitude,longitude
Taco Bell,34.01092,-118.30109
Wienerschnitzel,33.857922,-118.301071
Subway,34.1021,-118.30004
Pizza Hut,33.901911,-118.299873
Carl's Jr. / Green Burrito,33.87319485,-118.2994938
Chicken House,34.101765,-118.298775
McDonald's,33.87254367,-118.2984788
SUBWAY,33.790759,-118.297102
KFC,33.96001,-118.29526
KFC,34.0529,-118.2952
Taco Bell,33.734453,-118.292655
KFC,33.740317,-118.292623
Baskin-Robbins,33.734888,-118.292361
Pizza Hut,34.010612,-118.292207
Burger King,34.040226,-118.292046
Gardena Bowl Coffee Shop,33.888294,-118.292015
Jack in the Box,33.872876,-118.291966
Carl's Jr.,34.010867,-118.291644
Jack in the Box,34.086355,-118.291419
McDonald's,34.083375,-118.29134
McDonald's,33.9018823,-118.2903781
Jack in the Box,33.831882,-118.289886
McDonald's,34.170497,-118.289434
Carl's Jr.,34.0639,-118.2875
Farmer Boys,33.892612,-118.28677
El Pollo Loco,34.168352,-118.285477
Burger King,34.024407,-118.285426
Pete's Burgers,34.03396,-118.28399
Baskin-Robbins,34.026362,-118.283974
SUBWAY®,34.043377,-118.283819
Burger King,33.974255,-118.282928
Jack in the Box,34.004375,-118.282909
Subway,34.01145,-118.28264
Quiznos,34.017081,-118.282503
Jack in the Box,33.93055,-118.282367
SUBWAY,33.974417,-118.282092
Del Taco,34.0925,-118.2805
Burger King,33.945309,-118.278816
Jack in the Box,33.974938,-118.278307
Jack in the Box,34.025425,-118.278305
Taco Bell,34.069454,-118.27727
Baskin-Robbins,34.089214,-118.276631
Pizza Hut,33.813652,-118.276061
Burger King,34.053322,-118.275482
Jack in the Box,33.7902,-118.27534
Jacks N Joe,34.028772,-118.275138
El Pollo Loco,34.059895,-118.27482
McDonald's,34.244856,-118.274174
McDonald's,33.80774,-118.27383
Burger King,34.062984,-118.272255
Fatburger,33.872259,-118.266932
Pizza Hut,33.846648,-118.265107
Jack in the Box,33.845788,-118.264942
Panda Express,34.126602,-118.263466
El Pollo Loco,33.790976,-118.263303
China Wok Express,33.7792,-118.263
Five Guys,34.0492459,-118.2617532
Burger King,34.022343,-118.261261
Fashion Cafe,34.0434707,-118.2609437
McDonald's,34.146351,-118.259234
Burger King,34.153534,-118.258232
Burger King,34.127256,-118.258034
Jack in the Box,33.832166,-118.257826
Pizza Hut,34.004517,-118.25681
Jack in the Box,34.00364,-118.256775
Saffron,34.050966,-118.256725
Rick's Drive In Out,34.106053,-118.256232
The Halal Guys,34.04654,-118.25596
In-N-Out Burger,34.145491,-118.255077
The Great Steak & Potato Co.,34.145199,-118.25493
Subway,34.233223,-118.254552
SUBWAY,34.025188,-118.252436
Jack in the Box,33.8964,-118.2523
SUBWAY,34.053538,-118.250897
McDonald's,33.872499,-118.249899
Wienerschnitzel,34.228778,-118.24818
Subway,34.050784,-118.248154
Burger King,34.115262,-118.245895
Jack in the Box,33.82493,-118.241918
Carl's Jr.,34.053428,-118.240898
Burger King,34.142403,-118.239105
McDonald's,33.926014,-118.239029
Taco Bell,33.92644,-118.23887
McDonald's,34.035275,-118.238184
LocoL,33.94288,-118.23778
McDonald's,34.142416,-118.236665
Guss DRIVEIN,34.188015,-118.228765
Panda Express,33.89431,-118.22549
In-N-Out Burger,33.987229,-118.225232
McDonald's,33.9783542,-118.2251523
McDonald's,33.896222,-118.225092
Pizza Hut,33.986122,-118.224864
Taco Bell,34.216385,-118.224766
SUBWAY,33.897902,-118.224311
Panda Express,33.974048,-118.223805
Yoshinoya,33.974403,-118.223286
Pizza Hut,33.895999,-118.222605
Burger King,34.204709,-118.222331
Burger King,33.895706,-118.22063
El Pollo Loco,33.894566,-118.220228
Jack in the Box,34.025354,-118.220207
Burger King,34.024705,-118.220196
L L Hawaiian Barbeque,34.123532,-118.219654
McDonald's,34.027227,-118.219545
Burger King,34.086484,-118.219498
Carl's Jr.,34.63086,-118.21942
Cypress Best,34.08623142,-118.2191026
Domino's Pizza,34.6472,-118.2182
McDonald's,33.8776,-118.218
El Pollo Loco,34.073832,-118.217743
McDonald's,33.789913,-118.215576
Foster's Freeze,34.136803,-118.215193
Pizza Hut,33.945419,-118.213392
McDonald's,33.9451,-118.2115
Pizza Hut,33.972702,-118.2106
Wienerschnitzel,33.903184,-118.209418
McDonald's,34.046317,-118.208537
SUBWAY¬Æ,33.943924,-118.207039
Jack in the Box,33.953903,-118.205853
Jack in the Box,34.045259,-118.203744
Einstein Bros Bagels,34.062408,-118.203283
McDonald's,33.979352,-118.202501
McDonalds,33.979322,-118.202441
Little Caesars Pizza,34.02649,-118.19894
McDonald's,33.953603,-118.196976
Pizza Hut,34.03687,-118.1949
McDonald's,34.119029,-118.192705
Little Caesars Pizza,34.0404,-118.19067
Subway,33.772625,-118.189887
El Pollo Loco,34.11151,-118.18969
McDonald's,33.80427,-118.18953
McDonald's,33.7901,-118.1889
Taco Bell,34.11179,-118.18827
The Flame Broiler,33.804582,-118.1882187
SUBWAY,33.9707341,-118.1881565
McDonald's,33.87407115,-118.186457
McDonald's,33.98687,-118.18599
Burger King,33.962902,-118.1858
Domino's Pizza,33.8332,-118.1856
Baskin-Robbins,33.8214,-118.185481
El Pollo Loco,34.6023,-118.1853
KFC,33.9312,-118.1849
Arby's,33.822292,-118.18485
Burger King,34.602234,-118.184736
Pizza Hut,33.841712,-118.184697
Taco Bell,33.930431,-118.183967
Jack in the Box,33.889332,-118.18205
Wienerschnitzel,33.931065,-118.18182
McDonald's,33.7713899,-118.179547
Taco Bell,34.864471,-118.177732
Pizza Hut,33.854535,-118.177537
Taco Bell,33.87451,-118.17689
Church's Chicken,33.78292,-118.17667
McDonald's,34.864494,-118.176398
Jack in the Box,34.86479,-118.17546
Jack in the Box,34.7045,-118.1746
McDonald's,34.05975,-118.17336
McDonald's,34.69712,-118.17263
Panda Express,34.689894,-118.172236
Subway,34.695787,-118.171716
El Pollo Loco,34.689724,-118.171036
SUBWAY,34.695977,-118.170665
GD Bro Burger,33.804241,-118.169815
Jack in the Box,34.182376,-118.169066
Del Taco,33.80433,-118.16892
Jack in the Box,33.874698,-118.168682
Wienerschnitzel,33.846456,-118.168514
McDonald's,33.861249,-118.168354
Wingstop,33.877909,-118.168233
Burger King,33.856682,-118.168091
Subway,33.819412,-118.167877
Domino's Pizza,34.68913,-118.167694
El Pollo Loco,33.853981,-118.167599
Burger King,33.950455,-118.164355
Taco Bell,33.789645,-118.162162
Popeyes Louisiana Kitchen,33.910865,-118.16094
Panda Express,34.184154,-118.15968
McDonald's,33.832765,-118.159522
SUBWAY,34.183514,-118.15949
Wienerschnitzel,33.874466,-118.157505
McDonald's,33.83227,-118.157
Carl's Jr.,34.675,-118.1563
Burger King,34.675266,-118.155634
Jack in the Box,33.925376,-118.153924
McDonald's,34.602013,-118.152452
Jack in the Box,33.790124,-118.152193
KFC,33.874451,-118.15184
Burger King,34.703806,-118.151544
Pizza Hut,33.775146,-118.151476
Carl's Jr,34.088183,-118.151437
Panda Express,34.7132,-118.15121
SUBWAY,47.654,-118.1507
Hi Life Burgers,34.11015,-118.14995
Firehouse Subs,34.602442,-118.149932
Pizza Hut,34.132267,-118.147748
Burger King,34.60045,-118.14772
Panda Express,34.607859,-118.147629
McDonald's,33.94704,-118.14762
Jack in the Box,34.675735,-118.14754
Pizza Hut,34.698297,-118.147471
SONIC Drive In,34.611317,-118.14732
Round Table Pizza,34.686106,-118.146797
McDonald's,34.704079,-118.146623
Carl's Jr.,34.038329,-118.146547
Jack in the Box,33.759626,-118.146308
Churchs Chicken,34.703693,-118.145963
KFC,33.782782,-118.1456373
McDonald's,34.0398,-118.1444
McDonald's,33.9042,-118.1436
Popeyes Chicken & Biscuits,34.601,-118.1432
Pizza Hut,33.83307,-118.142281
McDonald's,33.84758,-118.14201
Burger King,33.787346,-118.139557
Baskin-Robbins,33.791772,-118.139389
McDonald's,34.077272,-118.13938
Taco Bell,33.850468,-118.138253
Del Taco,34.583003,-118.136579
Wendy's,34.087742,-118.134953
Carl's Jr,33.91684597,-118.1337577
Rubio's Coastal Grill,33.853925,-118.133318
McDonald's,34.1597,-118.1329
Burger King,34.159074,-118.132842
Taco Bell,34.158703,-118.132737
Chipotle Mexican Grill,34.141612,-118.132046
Everest,34.18564,-118.13152
Canton City Restaurant,34.015648,-118.129974
Jack in the Box,33.977484,-118.129765
Jack in the Box,34.032401,-118.129523
Carl's Jr,33.80908,-118.12518
Taco Bell,33.869473,-118.124765
Jack in the Box,33.872726,-118.124678
Carl's Jr,33.93527552,-118.1238946
The Hat,34.078777,-118.12322
SUBWAY,34.579867,-118.120414
Taco Bell,34.079067,-118.119986
Quiznos Sub,34.098814,-118.119208
Burger King,33.872425,-118.118195
Papa Johns Pizza,34.71005,-118.11818
Wienerschnitzel,33.873184,-118.116507
McDonald's,33.846241,-118.116223
El Pollo Loco,33.85827,-118.115801
Subway,33.7635,-118.1154
Pizza Hut,34.018825,-118.115254
Subway,34.675128,-118.114345
McDonald's,33.93101,-118.11394
El Pollo Loco,33.781273,-118.11344
Subway,34.078407,-118.112872
McDonald's,34.67638,-118.11286
SUBWAY,34.689339,-118.111461
Wendy's,34.079185,-118.111321
Domino's Pizza,34.68951,-118.111229
Wendy's,34.0795,-118.1111
Taco Bell,34.146266,-118.11008
Five Guys,33.753783,-118.108469
In-N-Out Burger,34.149654,-118.106864
Ani's Chicken,34.018116,-118.1053
Little Caesars Pizza,34.57863,-118.10405
El Pollo Loco,34.062691,-118.102851
In-N-Out Burger,33.88713,-118.10215
SUBWAY,33.984875,-118.100295
Taco Bell,33.887409,-118.09703
Wingstop,34.689558,-118.096318
KFC,34.69,-118.0962
McDonald's,34.6893,-118.0952
Carl's Jr.,34.580269,-118.093722
Taco Bell,34.033652,-118.091995
Jack in the Box,33.917894,-118.090902
Taco Bell,34.08133,-118.090578
Taco Bell,34.0811,-118.0903
Panda Express,33.859292,-118.089974
Del Taco,33.827436,-118.089531
Jack in the Box,33.9483,-118.0894
El Pollo Loco,34.580177,-118.088888
KFC,45.32388,-118.08737
La Fiesta,45.32334,-118.0866
McDonald's,34.55817,-118.08532
InNOut Burger,33.831131,-118.084953
Moy's Dynasty Restaurant,45.3222,-118.0848
Burger King,34.000252,-118.084499
Tam's Burgers,33.901943,-118.08427
In-N-Out Burger,34.000845,-118.082861
Taco Bell,34.558357,-118.082841
Burger King,34.580116,-118.082779
El Pollo Loco,33.878723,-118.082712
Cinco de Mayo,45.3208,-118.0826
Cinco de Mayo,45.32084,-118.0826
Cinco de Mayo,45.32084,-118.0826
In-N-Out Burger,33.824201,-118.082544
Jack in the Box,33.86582,-118.082292
Smokehouse Restaurant,45.319862,-118.080734
Domino's Pizza,33.7591,-118.0802
Del Taco,33.759498,-118.079607
Taco Time,45.3272,-118.0786
Panda Express Innovation Kitchen,34.15015,-118.077237
Chipotle,34.104768,-118.074582
Baskin-Robbins,34.150258,-118.074572
Burger King,33.972412,-118.07326
Taco Bell,33.858478,-118.072976
Subway,34.075067,-118.072855
Jack in the Box,33.916725,-118.072677
Jack in the Box,33.831417,-118.072391
Carl's Jr.,34.081206,-118.072076
The Flame Broiler,33.800088,-118.071525
Taco Bell,33.9898669,-118.064463
McDonald's,34.063122,-118.064043
Subway,33.8177,-118.0618
McDonald's,33.870463,-118.061403
Taco Bell,45.336549,-118.060592
Carl's Jr.,34.107443,-118.056404
Wendy's,34.090115,-118.054376
Pizza Hut,33.982983,-118.054246
McDonald's,34.07886,-118.05328
McDonald's,34.1371,-118.0517
Del Taco,33.91662771,-118.0509269
Jack in the Box,34.091016,-118.04931
McDonald's,33.94129805,-118.0486572
Subway,34.55815,-118.04698
Manila Sunset,33.86015,-118.046643
Burger King,33.902,-118.04631
Jack in the Box,33.939729,-118.046193
Baskin-Robbins,33.940436,-118.044276
Pizza Hut,33.938284,-118.04294
Carl's Jr.,34.047393,-118.042736
Pizzamania,33.9377,-118.0424
Panda Express,33.80307,-118.040459
In-N-Out Burger,34.092472,-118.038326
Dairy Queen,33.817718,-118.037309
Wienerschnitzel,34.0630044,-118.0368204
Domino's Pizza,33.96447,-118.03496
Poki Roll,33.832371,-118.03315
Jack in the Box,33.96189,-118.029976
Wendy's,33.807991,-118.029658
Carl's Jr.,33.885524,-118.029113
Wendy's,33.889763,-118.028833
Del Taco,33.824762,-118.028735
KFC,33.8309,-118.0287
Del Taco,33.858514,-118.02791
McDonald's,34.093,-118.0269
McDonald's,34.151294,-118.026696
Wienerschnitzel,34.092387,-118.026674
Pizza Hut,34.151796,-118.026629
Original Tommy's Hamburgers,34.06735361,-118.0264914
Jimmy Johns,33.729569,-118.02552
Carl's Jr.,34.130647,-118.025445
Pizza Hut,34.108449,-118.025358
Wienerschnitzel,33.715363,-118.024694
Carmine's Italian Restaurant,34.1088,-118.02254
Baskin-Robbins,34.074814,-118.022407
Carl's Jr.,34.075387,-118.022145
Taco Bell,34.07572861,-118.0217222
Pizza Hut,33.817563,-118.019962
In-N-Out Burger,33.758714,-118.019504
Charo Chicken,33.730546,-118.014779
McDonald's,33.73055,-118.01431
Jack in the Box,33.846864,-118.013452
Carl's Jr.,33.802954,-118.012412
Burger King,33.809622,-118.011169
Carl's Jr.,33.832148,-118.010976
Del Taco,33.917543,-118.009868
Popeyes Louisiana Kitchen,33.758938,-118.00794
SUBWAY,33.772158,-118.006962
Carl's Jr.,33.898549,-118.006544
El Pollo Loco,33.716553,-118.00621
Baja Fresh Mexican Grill,33.680608,-118.003696
McDonald's,33.8316,-118.0027
Burger King,33.65723,-118.001999
Del Taco,33.9469,-118.0009
Carl's Jr.,33.946047,-117.999116
Taco Bell,33.729885,-117.998453
Jack in the Box,33.881989,-117.997048
Del Taco,34.077713,-117.996169
The Flame Broiler,33.94161708,-117.9949374
Little Caesars Pizza,33.932126,-117.992985
Carl's Jr.,33.767696,-117.991444
Chick-fil-A,33.847126,-117.990845
McDonald's,33.765905,-117.990142
Arby's,33.729838,-117.990076
Jack in the Box,33.7256,-117.9898
Del Taco,33.708187,-117.989773
SUBWAY,33.712448,-117.98951
McDonalds,33.691138,-117.989273
Dairy Queen,33.725075,-117.988953
Pizza Hut,33.710428,-117.988485
Burger King,33.675452,-117.988055
Carl's Jr.,33.679171,-117.988049
Fiesta En Jalisco,46.3166,-117.9875
Carl's Jr.,33.846795,-117.987394
Panda Express,34.133233,-117.986238
Jack in the Box,33.817771,-117.984352
Taco Bell,33.758626,-117.981537
Pizza Hut,33.93996,-117.980009
Flame Broiler,34.1397,-117.9793
Pizza Hut,34.139684,-117.979116
Jack in the Box,34.070961,-117.977852
Little Caesars,34.139549,-117.976433
Taco Bell,33.8028,-117.976
Burger King,33.859432,-117.975983
Wienerschnitzel,33.846453,-117.975602
Burger King,34.034233,-117.974457
In-N-Out Burger,34.068261,-117.973647
KFC,33.7598,-117.9729
Subway,33.686466,-117.971938
Del Taco,33.658896,-117.97106
Carl's Jr.,33.92417756,-117.9682745
KFC,33.91913,-117.96767
Del Taco,33.71592,-117.965183
Burger King,34.084904,-117.965034
Jack in the Box,34.009356,-117.96429
Subway,34.010598,-117.963551
Farmer Boys,34.072788,-117.961815
Domino's Pizza,33.870126,-117.960077
Jack in the Box,33.939176,-117.959974
Carls Jr. / Green Burrito,33.788938,-117.9599523
Subway,33.849,-117.95906
Jack in the Box,33.817815,-117.958932
Taco Bell,33.82862,-117.95883
Carl's Jr.,33.840854,-117.958709
Carl's Jr.,34.02039,-117.9575
McDonald's,33.759166,-117.957352
Yoshinoya,34.01908,-117.957344
Taco Bell,33.716313,-117.955839
KFC,33.7128,-117.955
Carls Jr,33.714439,-117.954926
Burger King,33.759965,-117.954612
KFC,33.6854,-117.9546
Pick Up Stix,33.701435,-117.9541
Baskin-Robbins,33.679415,-117.954042
Jack in the Box,33.685315,-117.953958
In-N-Out Burger,34.037558,-117.951543
Carl's Jr.,33.832435,-117.950142
Little Caesars Pizza,34.0422696,-117.9493495
Jack in the Box,33.8938,-117.945
McDonald's,33.802753,-117.94233
Subway,33.939489,-117.942149
Jollibee,33.84014402,-117.9420309
Carl's Jr / Green Burrito,33.871922,-117.941817
KFC,33.82921,-117.94149
Domino's Pizza,33.816055,-117.941483
SUBWAY,33.917781,-117.940351
Jack in the Box,33.6225175,-117.9388478
Chronic Tacos,33.62187,-117.938058
Subway,33.838306,-117.93805
Baskin-Robbins,34.071479,-117.935902
Flame Broiler,34.057426,-117.9355
Domino's Pizza,33.934219,-117.933138
Pizza Hut,33.934176,-117.933056
Subway,33.931872,-117.93304
Taco Bell,33.701903,-117.932662
Jimmy John's,33.99473,-117.93118
Carl's Jr.,33.615129,-117.930424
McDonald's,33.917742,-117.93002
Wienerschnitzel,33.859891,-117.928464
Subway,33.83275,-117.92769
SUBWAY,33.83275,-117.92769
SUBWAY,34.068933,-117.927465
Hot Dog on a Stick,33.994358,-117.9271
Carl's Jr.,33.631071,-117.925699
McDonalds,33.643177,-117.924793
Wingstop,33.9913,-117.9246
Carl's Jr,34.133291,-117.924566
Jack in the Box,33.879886,-117.924008
In-N-Out Burger,33.860445,-117.92383
KFC,48.557569,-117.923798
In-N-Out Burger,33.924612,-117.92376
Del Taco,33.8468,-117.9237
McDonald's,33.7602,-117.9208
Jack in the Box,33.859865,-117.920754
KFC,33.7376,-117.9205
McDonald's,33.7385,-117.9205
Dairy Queen,33.774132,-117.92019
Taco Bell,33.68316,-117.919907
Golden Dragon,33.647969,-117.919782
Baja Fresh Mexican Grill,33.63609,-117.919739
Wienerschnitzel,33.6454,-117.919378
Five Guys,33.68193,-117.91924
Panda Express,33.657004,-117.918579
Pizza Hut,33.869511,-117.917232
Pizza Hut,33.633964,-117.916642
Taco Bell,33.61677,-117.91564
Jack in the Box,34.029369,-117.915337
McDonald's,34.03132,-117.915
China King,33.8352932,-117.9145036
Pizza Hut,33.788917,-117.913451
Jack in the Box,33.6309,-117.9127
KFC,33.99006,-117.91247
Bamboo Bistro,34.030327,-117.912415
McDonald's,33.6161,-117.911137
McDonald's,33.6163,-117.9105
Wendy's,33.629462,-117.90931
KFC Kentucky Fried Chicken,34.1045,-117.9093
Pepe's Tacos,34.14662,-117.90876
Jack in the Box,33.6799,-117.9086
Burger King,33.817738,-117.908295
Arby's,34.088341,-117.907391
Jack in the Box -,34.122475,-117.907349
Del Taco,33.994915,-117.907305
In-N-Out Burger,34.117576,-117.907269
The Sandwich Place,33.864073,-117.906834
SUBWAY,33.700345,-117.906643
Del Taco,33.68013,-117.90555
Jack in the Box,33.9966,-117.9054
Taco Time,48.5349,-117.9051
Jack in the Box,33.916187,-117.901019
Subway,33.615869,-117.900471
Arby's,34.131646,-117.895856
Wienerschnitzel,33.92448,-117.894314
Pizza Hut,34.0246939,-117.893391
KFC,34.129253,-117.89306
Jamba Juice,34.128914,-117.891655
Del Taco,33.874214,-117.889401
Domino's Pizza,33.834618,-117.889153
Wendy's,33.847903,-117.889121
McDonald's,33.726842,-117.889116
McDonald's,34.0037,-117.889
Jack in the Box,33.841,-117.8889
Chick-Fil-A,34.12867,-117.88797
McDonalds,33.696658,-117.885884
Burger King,33.7081,-117.8858
Pizza Hut,34.0328636,-117.8857163
Round Table Pizza,33.708963,-117.885524
Del Taco,33.678579,-117.885484
Subway,33.6964,-117.885408
Subway,33.727985,-117.885151
Chick-fil-A,33.699643,-117.885022
Juan Pollo,33.7733,-117.8845
Wienerschnitzel,33.668041,-117.883134
Del Taco,33.667582,-117.882683
Jack in the Box,33.86031,-117.88252
Carl's Jr.,34.075,-117.8817
Wendy's,33.91005,-117.881367
McDonald's,34.071033,-117.87952
McDonald's,33.873485,-117.878655
Subway,33.788307,-117.87732
Carl's Jr.,33.6609,-117.8747
Pizza Hut,33.88908,-117.87454
Burger King,33.660282,-117.873657
Farmer Boys,34.092722,-117.872963
Carl's Jr,34.1248,-117.87259
Del Taco,34.136284,-117.87176
Del Taco,33.837381,-117.871417
Wendy's,34.086141,-117.87077
McDonald's,33.9869,-117.8704
Quiznos,33.749583,-117.868807
Taco Bell,33.77035,-117.86794
Brizio Pizza,33.75973,-117.86674
Arby's,33.911434,-117.865544
Quiznos,33.666866,-117.86487
Pizza Hut,33.656941,-117.864742
McDonald's,34.107057,-117.864654
KFC,33.8869,-117.8628
Carl's Jr.,33.669624,-117.860124
Burger King,33.709007,-117.85915
SUBWAY,33.85077,-117.85822
Wienerschnitzel,33.663653,-117.857658
McDonald's,33.68556,-117.85697
Carl's Jr / Green Burrito,33.85092772,-117.8565812
Pizza Hut,33.787635,-117.856095
Omega Drive-In,33.7879,-117.8558
The Flame Broiler,33.686748,-117.855728
Domino's Pizza,33.6768,-117.855
Del Taco,33.774,-117.85298
Subway Sandwiches,33.77050653,-117.8517508
McDonald's,33.73437,-117.851074
El Pollo Loco,33.759608,-117.843584
