game_id,name,year_published,average_rating,users_rated,playing_time
859,Illuminati,1982,6.19011,2312,120
861,Weapons and Warriors:  Castle Combat Set,1993,5.8128,386,30
864,Mage Knight,2000,6.06762,874,60
865,Landslide,1971,6.10868,190,90
866,"Lie, Cheat & Steal",1971,5.29375,160,90
867,Morisi,2000,6.50929,226,45
869,Bongo!,2000,6.10071,436,15
870,Empires of the Ancient World,2000,6.60815,503,180
872,M,2000,6.42221,575,30
875,Roads & Boats,1999,7.76255,2485,240
876,Tennis Masters,2000,5.78235,85,40
877,Troia,2000,5.58684,133,60
878,Wyatt Earp,2001,6.87055,3548,45
883,Ivanhoe,2000,6.5534,1610,45
884,Way Out West,2000,6.16928,639,120
886,Der Garten des Sonnenkönigs,1996,5.9471,69,60
890,Real Action Stockcar Championship,1998,6.80566,53,90
891,Cranium,1998,5.70269,6737,60
895,APBA Pro Baseball,1951,6.79954,219,30
899,Movie Mania,1992,4.56927,56,60
900,City,1988,5.6455,100,30
902,Meuterer,2000,6.94857,2995,60
903,Hamsterrolle,2000,6.846,1657,30
904,Dream Factory,2000,7.07704,4422,60
906,Abilene,1983,5.78319,119,45
908,Tally Ho!,1973,6.11415,2153,30
909,Saturn,1997,6.76695,174,30
910,Kunst Stücke,1995,6.52,160,60
911,Empires of the Middle Ages,1980,7.1254,362,240
912,Pacific Victory,2000,6.89111,365,240
915,Mystery of the Abbey,1995,6.5453,6761,120
916,Piraten-Pitt,2000,6.0878,82,30
917,Rack-O,1956,5.65916,1930,45
920,Ultimate Outburst,1999,6.1733,221,60
923,Breakaway Rider,1963,6.14726,675,20
925,Werewolf,1986,6.65773,3786,60
927,Lift Off,2000,5.1711,154,30
928,Gerüchteküche,2000,5.02239,67,20
929,The Great Dalmuti,1995,6.55348,5450,60
932,Top Race,1996,6.77162,1137,45
933,New Orleans Big Band,1990,5.82714,105,90
934,Die Kette von Saba,1984,5.36667,75,60
935,Australian Rails,1994,6.93454,446,240
936,The Fury of Dracula,1987,6.91697,1044,180
937,1825 Unit 1,1995,6.79438,258,180
938,Enchanted Forest,1981,5.73325,1756,60
939,Star Wars: The Queen's Gambit,2000,7.5559,1874,120
940,Karawane,1990,6.16548,126,45
941,Turbo Taxi,2000,6.05163,1008,30
943,Ligretto,1988,6.20476,2336,10
944,Mag·Blast,1998,5.93727,341,60
947,Trivia for Dummies,1998,5.22222,54,20
948,Dao,1999,5.31189,185,10
949,Twixt,1964,6.58231,2004,30
950,Four Dragons,2000,6.62681,393,30
951,Football Strategy,1959,6.38247,376,150
954,Pony Express,1991,5.26212,118,60
955,Super Giant Monster Showdown,1999,6.00191,87,60
956,Azteca,2000,5.94348,137,240
958,Orcz,2000,5.44886,263,45
959,Luftschiff,1996,7.04308,65,60
963,The Gardens of the Alhambra,1993,6.1408,1156,60
964,Kapitän Wackelpudding,1994,6.23491,185,30
965,Ben Hurt,1996,5.62823,271,60
979,The Powerpuff Girls: Saving the World Before Bedtime,2000,5.96602,181,30
980,Al Cabohne,2000,5.96925,987,60
982,Amoeba Wars,1981,6.00418,467,150
983,Tangoes,1980,5.74357,319,10
984,Name Burst,1992,6.1629,62,30
986,Babel,2000,6.70869,3212,60
987,Kingmaker,1974,6.44855,2507,240
988,Zapp Zerapp,2000,6.12003,393,30
993,An den Ufern des Nils,1994,6.35306,196,60
997,Canaletto,1995,5.36444,90,45
1001,Vendetta,1988,5.00896,173,30
1002,Cosmic Eidex,1998,6.89194,427,60
1003,Das Regeln Wir Schon,1994,6.40192,52,90
1004,Der Feuersalamander,1988,5.81419,74,30
1006,Die Erbraffer,1994,5.37021,94,90
1007,Die Hanse,1993,5.7234,156,75
1008,Die Schlangen von Delhi,1994,5.58281,64,30
1011,Dream Team,1997,4.96364,66,30
1012,Die Magier,1985,5.69252,107,60
1013,Energie Poker,1980,6.68462,65,60
1014,Fief 2,1989,6.91016,128,120
1017,Fresh Fish,1997,6.66109,848,60
1028,Kraut & Rüben,1998,5.98981,108,30
1031,TV Wars,1987,5.5081,253,90
1032,B-17: Queen of the Skies,1981,6.9437,1626,20
1035,Squad Leader,1977,7.4724,2677,60
1036,Speculation,1992,6.77361,569,45
1037,Deadlands: Doomtown,1998,7.28883,608,45
1038,Tantrix,1991,6.37761,1473,30
1041,San Marco,2001,7.19005,3806,90
1042,Dragon's Gold,2001,6.49394,2601,45
1043,Pitstop,2001,6.15672,67,60
1044,Gunslinger,1982,7.06806,855,90
1053,Orbit,1993,6.37288,59,45
1063,Schraumen,1992,5.28889,72,60
1066,Zargos,1990,6.27414,116,120
1070,Waldschattenspiel,1985,6.24783,360,15
1071,Aztec,1995,6.515,60,30
1072,Wat'n dat!?,1996,6.67017,182,60
1073,Der Schatz der Inka,1987,4.84417,197,60
1081,Die Schlacht der Dinosaurier,1993,6.30472,127,60
1082,Invers,1991,6.00924,92,20
1087,Matschig,1998,5.67024,84,30
1094,Assassin,1993,3.46933,239,90
1095,Mystery on the Nile,1996,3.74293,75,30
1096,Four Real,1999,4.7451,51,60
1098,Judge Dredd,1982,6.18213,418,90
1099,Down Fall,1970,5.4139,525,30
1101,Flying Carpet,1987,5.82106,310,20
1105,Titus,2000,5.23718,78,30
1107,Nyet!,1997,6.85795,1286,30
1110,Kathai,2000,5.76748,163,45
1111,Taboo,1989,6.28096,7302,20
1117,You're Bluffing!,1985,6.62998,2826,45
1122,Dry Gulch,1999,5.46102,59,150
1125,Big Shot,2001,6.49771,375,30
1126,Car Wars: The Card Game,1991,5.44024,635,60
1130,Halali,1997,6.13793,87,45
1132,Top Secret,1985,5.60602,133,60
1133,Organized Crime,1974,5.64072,97,180
1136,Domain: The Warlock's Challenge,1991,5.40676,74,120
1138,Army of Darkness,1993,5.58697,89,120
1140,Ballonrennen,1977,5.83495,103,60
1142,Sabotage,1985,5.77937,63,30
1143,Warrior Knights,1985,6.62,506,180
1144,The Warlock of Firetop Mountain,1986,5.85546,571,120
1145,City of Chaos,1996,6.68654,182,300
1146,Shadowlord!,1983,5.57059,343,150
1147,Outrage! Steal the Crown Jewels,1992,4.80654,237,45
1149,Dragon Strike,1993,6.14298,560,60
1150,Lionheart,1997,5.632,776,60
1152,The Mystic Wood,1980,6.49461,450,60
1155,Capitol,2001,6.84151,1397,60
1156,Bram Stoker's Dracula: The Board Game,1992,4.85192,52,180
1157,Save Doctor Lucky,2000,5.87646,1026,30
1159,Evo,2001,6.89611,4135,60
1160,Boom Town,1990,6.59133,150,30
1161,Perquackey,1956,5.97714,190,20
1162,Burp,1995,5.53884,103,60
1163,"Ciao, Ciao...",1997,5.98167,402,30
1167,Flower Power,1998,6.20288,52,10
1170,Trick 'r Treat,1998,4.48193,176,20
1171,Picus,1996,5.73523,86,10
1173,Millionenspiel,1982,5.93818,77,45
1174,Minister,1975,4.78707,116,60
1177,Die Ritter von der Haselnuss,1996,5.98413,160,30
1178,Sphinx,1999,5.42976,156,40
1184,Zug nach Westen,1987,5.13913,69,45
1187,The Fellowship of the Ring,1983,6.09724,254,240
1188,Chaos Marauders,1987,5.91756,459,45
1189,The King's War,1989,6.92926,81,240
1190,Continuo,1982,5.27819,353,20
1192,Nanuuk!,1998,5.71646,82,20
1193,The Bottom Line,1985,5.36393,61,90
1194,Speed Circuit,1971,6.87059,990,120
1197,Blink,1995,5.94231,1557,10
1198,SET,1988,6.48622,7879,30
1199,Hocus Focus,1998,5.04518,56,10
1202,The Sorcerer's Cave,1978,6.37095,327,60
1203,Witch Trial,2001,6.24219,617,45
1205,Luxor,2001,6.02579,190,30
1206,Venture,1969,6.48042,607,45
1207,Big Deal,2001,5.50273,110,120
1208,1851,1998,6.86198,96,180
1209,Pax Britannica,1985,6.63579,651,300
1210,Cults Across America,1998,5.67327,361,180
1211,Up the River,1988,5.63715,181,15
1212,Nuclear Proliferation,1992,6.56077,702,30
1213,Nuclear Escalation,1983,6.59948,885,30
1215,Monkey Memory,2000,5.57333,75,10
1216,Mystery Garden,1989,5.13985,133,30
1217,Secret Labyrinth,1998,4.73067,163,30
1218,Junior Labyrinth,1995,5.6651,394,15
1219,Labyrinth,1986,6.35745,6799,20
1225,Quest,1984,5.05537,121,60
1231,Bausack,1987,6.88224,3290,45
1232,Saludos Amigos!,1996,5.45704,71,60
1233,Facts in Five,1964,6.05311,714,30
1234,Once Upon a Time: The Storytelling Card Game,1993,6.47036,6204,30
1235,Yellowstone,1985,5.56595,195,60
1237,Autoscooter,1999,6.18893,192,60
1240,"Right Turn, Left Turn",2000,5.50161,124,10
1243,Split Second,1992,6.31571,140,30
1244,Meander,2001,6.1596,125,20
1245,Isis & Osiris,2001,5.8132,752,20
1246,Insecta,1995,6.22444,133,300
1247,Gangland!,1996,5.66238,101,60
1249,Safari Jack,1998,5.34699,266,30
1250,Hacker,1992,5.87479,409,120
1251,New World,1990,6.03241,324,240
1252,Pyramidis,1988,5.88536,140,30
1253,Limits,2001,5.97848,518,45
1254,Crack the Case,1993,5.85426,427,60
1255,Vegas,1996,4.97108,83,60
1256,Star Wars Episode I: Customizable Card Game,1999,4.64051,136,45
1257,Starbase Jeff,1998,6.12359,379,60
1258,Phase 10,1982,5.10043,5015,45
1259,Pivot,1998,5.18493,73,30
1261,Medina,2001,7.07534,2571,60
1262,Axis & Allies: Pacific,2001,6.65389,1746,240
1263,Knatsch,2000,5.60681,890,30
1264,Der Schattendieb,2001,3.97857,56,30
1265,Mystery Rummy: Jekyll & Hyde,2001,6.63297,1144,45
1267,Polar Dare!,1991,5.55349,103,30
1269,Skip-Bo,1967,5.34671,3819,20
1270,Star Wars Customizable Card Game,1995,6.59633,1983,60
1271,Volltreffer,1999,6.62069,58,30
1275,221B Baker Street: The Master Detective Game,1975,5.9552,1790,90
1278,Dutch InterCity,1999,6.69719,89,45
1288,Jitters,1986,6.16197,142,30
1289,Smess: The Ninny's Chess,1970,5.58945,326,30
1291,Input,1984,5.57083,120,20
1293,Boggle,1972,6.18441,5303,10
1295,Pente,1977,6.62038,2311,30
1297,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,1998,5.56871,1233,90
1298,Monopoly: Star Wars,1997,4.96676,1459,90
1299,Trivial Pursuit: Genus IV,1996,5.50904,855,90
1300,Im Zeichen des Kreuzes,2001,5.93784,264,90
1301,Netrunner,1996,7.46518,2111,45
1302,Cosmic Wimpout,1975,5.91929,940,20
1304,Credo,1993,5.76051,214,60
1305,Ulysses,2001,6.13433,134,45
1306,Krakatoa,1983,5.5972,107,45
1307,Haunted Castle,1999,5.8125,76,10
1308,Confusion,2000,5.3648,367,20
1309,Die Magier von Pangea,2001,6.22639,625,60
1310,Auf Achse: Das Kartenspiel,1995,5.86988,83,30
1312,Nur Peanuts!,2001,6.06705,220,45
1313,1826,2000,7.4528,125,210
1314,Warhamster Rally,2001,5.77646,229,45
1315,Africa,2001,6.00737,1203,60
1317,Auf falscher Fährte,2001,6.50103,97,30
1319,Magic Hill,2001,6.02421,254,30
1321,Catch the Match,1995,6.19085,153,15
1322,Chip-Chip Hurra,2001,5.4181,105,45
1323,Cry Havoc,1981,6.75119,583,240
1324,Café International: Das Kartenspiel,2001,5.72467,703,45
1325,Wild Pirates,1989,5.73133,83,30
1326,MacGregor,1998,4.97427,206,30
1329,Hyle,1979,6.72962,157,45
1330,Savannah Café,2001,5.5092,377,20
1331,Showdown Yahtzee,1991,5.76939,147,30
1333,Boom-O,2000,5.29886,516,20
1334,Entdecker: Exploring New Horizons,2001,6.56825,1743,90
1335,Gnadenlos!,2001,5.96579,309,45
1336,Eden,2001,5.62706,170,60
1337,Traboulet,1997,6.2752,123,20
1338,Volldampf,2001,6.86536,561,90
1339,Dungeon!,1975,5.93881,2710,30
1341,Crib Wars,1997,5.96508,63,90
1345,Genoa,2001,7.14709,5456,120
1346,Crazy Race,2001,5.78099,142,30
1348,Web of Gold,1987,5.73199,146,120
1350,Das Amulett,2001,6.47104,672,60
1352,Bali,2001,6.0879,219,60
1353,Time's Up!,1999,7.35715,3923,90
1354,Zaubercocktail,2001,5.64091,132,30
1356,Hexen Rennen,2001,6.20907,182,45
1358,Field Command,1991,7.09418,147,180
1362,Wit's End,1995,4.99637,193,60
1364,Pillage & Plunder,2000,6.17579,63,90
1367,Grand National Derby,1996,6.36203,79,30
1370,The Classic Dungeon,1992,5.99607,356,30
1371,Mustangs,1991,6.48128,235,90
1372,Rise of the Luftwaffe,1993,7.0705,473,20
1373,Midway,1991,6.37939,148,240
1375,Guadalcanal,1992,6.35176,142,240
1376,Don,2001,6.19367,1052,30
1377,Danger,2001,4.28058,103,30
1378,Odysseus,2001,5.77157,197,45
1379,Ebbe & Flut,2000,6.48406,457,45
1380,Jockey,1973,6.3,293,45
1381,Pokémon Master Trainer,1999,5.663,746,45
1382,Winner's Circle,2001,6.96328,4131,60
1383,Ab in den Pool!,1999,5.84107,56,10
1387,Alaska,1979,5.82068,307,60
1390,Auf Kurs,1987,5.97404,104,60
1396,Ben Hur,1987,6.61742,66,90
1397,Crash Pilot,1999,5.42653,98,20
1398,Chicago,1986,5.37566,152,120
1400,Columbus,1991,5.7,54,60
1402,Neolithibum,1991,5.88052,154,40
1403,Turn the Tide,1997,6.81023,3136,30
1404,Strand-Cup,2000,6.14626,187,45
1405,Adventurer,1980,6.06944,72,90
1407,Alcatraz,1999,5.47269,227,30
1408,Gammarauders,1987,5.77956,377,120
1410,Trouble,1965,3.70991,2168,45
1411,"Fugger, Welser, Medici",1994,6.3082,61,360
1412,Trendy,2000,6.18502,479,20
1413,Attack Sub,1991,6.5187,423,30
1414,Decathlon,1972,5.27398,113,120
1416,Meridian,2001,6.04254,369,30
1417,Alibi,1993,5.4277,610,45
1419,Pylos,1994,6.29662,1137,10
1420,Monopoly Express,1991,5.69524,740,20
1421,Lost Worlds,1983,6.48276,417,10
1422,Wadjet,1996,3.86743,206,90
1423,Storm over Arnhem,1981,7.16655,757,300
1425,Raid on St. Nazaire,1987,7.07834,659,180
1426,Lord of the Rings: The Search,2001,5.04903,952,30
1428,Image,1971,4.8128,164,30
1430,Caesar at Alesia,1976,7.09421,523,360
1431,War at Sea (second edition),1976,6.41467,866,120
1433,Der grosse Gallier,2001,5.45583,60,60
1434,Dealer's Choice,1972,5.82396,240,45
1435,4000 A.D.,1972,5.36203,345,90
1436,Billionaire,1973,5.18775,249,60
1437,Trust Me,1981,4.99286,105,45
1439,Penguin Pile-Up,1996,5.18541,353,20
1442,Victory in the Pacific,1977,7.16876,1042,300
1443,Alpha Blitz,1998,5.07143,77,30
1444,SPQR,1992,7.36664,423,240
1445,Canasta Caliente,2000,6.3383,680,60
1446,Cheater,1995,4.04167,174,45
1447,1841,1994,7.74272,180,300
1448,Freight Train,1993,6.40324,494,90
1449,Kings Cribbage,1997,6.49643,196,30
1450,Jagd der Vampire,1991,5.34091,110,45
1452,Mhing,1982,6.6457,565,60
1459,Sharp Shooters,1994,6.43257,1032,10
1460,Earthquake,1998,5.74685,195,30
1463,Girl Genius: The Works,2001,6.04399,667,30
1464,Duo,1986,5.24427,96,20
1465,Wizard,1984,6.8876,5383,45
1467,Abduction,1998,5.28024,253,20
1468,Anybody's Guess,1990,5.78148,97,45
1470,Venezia,2001,5.848,200,60
1471,Gangsters,1992,6.24807,285,120
1472,Five Crowns,1996,5.83739,1451,30
1473,Barbarians,1994,5.35541,74,240
1474,Ohio,1998,5.86116,95,30
1475,Careers,1955,5.76275,1853,60
1477,Days of Decision II,1994,6.20433,104,300
1480,Imperator,1990,5.30581,86,180
1482,Ubi,1986,5.30401,282,60
1484,Clue: The Great Museum Caper,1991,6.71156,1223,30
1488,Trailer Park Gods,1998,4.67358,53,30
1489,Deadwood Studios USA,1999,5.8974,780,60
1491,Outpost,1991,6.8304,1043,150
1493,1853,1989,6.99245,384,180
1496,Imperium Romanum II,1985,6.56713,499,240
1497,Dino Hunt,1996,5.25048,313,60
1498,Paydirt,1970,6.86738,377,90
1501,Masterpiece,1970,5.54284,1306,60
1502,Hotel Tycoon,1974,5.40042,2172,60
1503,Mid-East Peace,1990,5.04673,107,120
1504,Bakschisch,1995,5.71122,107,60
1506,Conquistador,1976,6.42344,526,360
1508,Broadside,1962,6.07683,341,45
1509,Dogfight,1962,6.26277,364,45
1510,Class Struggle,1978,4.83109,162,90
1511,Outdoor Survival,1972,4.60933,848,30
1512,Hexagony,1977,5.82075,133,60
1513,The Republic of Rome,1990,7.54994,3365,300
1514,Yali,1996,5.28337,144,20
1515,Upwords,1981,5.67674,2212,90
1516,USAC Auto Racing,1979,5.82279,176,120
1517,Ani-Mayhem,1996,5.08229,96,45
1518,Executive Decision,1971,6.03633,362,90
1519,Kult,1995,6.70274,186,45
1520,Monad,1969,6.33359,365,60
1522,Get Out,1998,5.52489,235,120
1524,Fight City,1999,5.47854,178,30
1525,Dixie: Bull Run,1994,6.24761,335,60
1527,Bitin' Off Hedz,1996,4.59156,454,60
1528,Chief Herman's Holiday Fun Pack,2000,5.79737,152,30
1530,Dark Age: Feudal Lords,1996,6.14576,92,30
1531,Ritter ohne Furcht und Tadel,1998,4.29688,64,45
1533,Ghost Chase,2001,6.21442,378,60
1534,Jump!,1998,5.22785,79,45
1535,Formula-1,1962,6.66385,477,120
1536,Lord of the Fries,1998,5.96773,1473,45
1537,C&O/B&O,1969,5.36695,59,360
1540,BattleTech,1985,6.95716,2847,90
1542,Calamity!,1983,5.20943,53,60
1543,Dragon Quest,1992,6.19115,192,60
1544,Beyond Balderdash,1993,6.77716,2348,45
1545,Flowerpower,2001,6.61647,654,30
1547,Janus,1975,6.27308,65,45
1549,Password,1962,6.11235,794,30
1551,Sub Search,1973,5.6936,258,45
1552,Illuminati: New World Order,1994,6.36325,1164,120
1555,Dungeon Dice,1977,5.86774,327,30
1556,Tenjo,2001,5.05211,190,360
1558,Rogue Trooper,1987,6.03155,309,120
1559,Wabbit's Wevenge,1986,5.51684,98,120
1560,Hero,1980,5.61518,56,120
1561,Clue Master Detective,1988,6.56989,982,60
1566,Simply Cosmic,1995,6.47116,215,45
1568,Space Crusade,1990,6.91392,2093,120
1570,Sirocco,1985,5.6722,173,90
1571,Sanctuary,1982,5.52959,245,120
1572,Situation 4,1968,6.43333,108,30
1574,Tactics II,1958,5.3202,711,120
1575,Gettysburg (1977 Edition),1977,5.67809,264,120
1576,Gettysburg (125th Anniversary edition),1988,6.54866,472,90
1577,Source of the Nile,1978,6.47821,508,180
1578,RoadKill,1993,5.85827,272,90
1579,Wrasslin',1990,5.91097,349,45
1580,Legends of Robin Hood,1991,5.54367,166,60
1581,London Cabbie Game,1971,5.67169,68,120
1582,Sicily: Triumph and Folly,2000,7.79553,153,60
1583,"Barbarossa: Army Group Center, 1941",1998,7.89764,106,120
1585,Burma,1999,7.86019,287,120
1586,The Hobbit Adventure Boardgame,1994,5.71182,258,90
1588,Bauernschlau,1991,5.71413,138,45
1589,Star Fleet Battles,1979,6.78433,1136,180
1590,Stocks & Bonds,1964,5.57763,527,60
1591,Ploy,1970,6.2003,311,60
1593,Down with the King,1981,5.77938,404,120
1594,Federation Space,1981,6.18217,129,120
1597,Streetcar,1995,6.46708,1347,60
1598,Olympica,1978,6.18,100,45
1599,StarGate,1979,5.63636,66,45
1603,Cortez,2001,4.498,50,90
1604,The Mad Magazine Game,1979,4.87407,1077,60
1607,Blurt!,1999,5.54,240,60
1608,Ambush!,1983,7.37383,1807,240
1611,Bullwinkle and Rocky Role Playing Party Game,1988,5.44647,68,90
1613,Which Witch?,1970,5.23109,626,45
1616,Remember the Alamo,1982,5.80412,51,90
1617,Icebergs,1982,5.47321,56,60
1618,French Foreign Legion,1982,7.23214,56,60
1620,Decline and Fall,1972,6.62742,93,120
1621,Mutant Chronicles: Siege of the Citadel,1993,6.98924,906,120
1622,Strata 5,1984,5.81274,106,60
1623,Space Station Zemo,1998,6.56,50,45
1625,Pokémon Jr. Adventure Game: Pokémon Emergency!,2000,4.95593,59,30
1626,Krull,1983,4.93714,70,45
1627,XXXenophile,1996,5.82981,260,45
1628,Elric,1977,5.64382,233,120
1629,Air War: Modern Tactical Air Combat,1977,5.19981,262,120
1631,Barbarian Prince,1981,6.46202,391,180
1632,Shapeshifters,1991,6.10764,72,60
1633,Spies!,1981,6.29365,271,180
1634,Warhammer Quest,1995,7.41466,1988,120
1635,Demonlord,1981,6.75636,83,90
1636,The Quest of the Philosopher's Stone,1986,5.41504,133,120
1641,Bounty,2000,5.27485,79,60
1645,War of 1812,1973,6.99528,582,90
1647,Spammers,1998,4.16362,105,90
1649,Colonisator,1979,5.9338,71,120
1650,The Lord of the Rings Adventure Game,1978,6.10727,55,45
1651,Vertigo,1990,6.29829,76,90
1653,Coup,1991,4.96538,78,60
1654,Double Crossing,1988,5.53111,90,60
1656,Smokers Wild,1978,5.02059,68,120
1657,Space Pigs,1999,5.47115,78,120
1662,"Napoleon: The Waterloo Campaign, 1815",1974,7.31008,1075,120
1663,Clue: Dungeons & Dragons,2001,5.85568,220,90
1666,Battle Hymn,1986,7.48452,345,240
1668,Modern Naval Battles,1989,6.42074,386,90
1669,Mosby's Raiders,1985,6.58062,374,120
1672,Open Fire,1988,5.45136,110,240
1673,Ultimate Golf,1985,4.6338,71,90
1674,Naval War,1979,6.18571,693,45
1678,Peloponnesian War,1991,6.71714,373,120
1679,Carrier,1990,7.29485,320,360
1680,Elements,1997,5.97945,73,30
1681,Tokyo Express,1988,7.03306,242,180
1682,The Challenge,1990,5.84603,63,60
1684,Intern,1979,4.17742,62,90
1686,Spy vs Spy,1986,5.54454,119,90
1687,Red Empire,1990,5.86968,188,90
1690,Unexploded Cow,2001,6.07235,1394,25
1691,Whodunit,1972,5.70144,139,60
1692,Spoons,1972,5.2553,351,30
1693,Gladiator,1981,6.45816,407,90
1694,Little Round Top,1979,6.25732,157,120
1695,The Legend of Robin Hood,1979,6.18534,367,120
1697,Hundred Days Battles,1979,5.93452,168,120
1698,X-Men: Under Siege,1994,5.66745,179,120
1699,Star Smuggler,1982,6.34101,89,180
1700,Outpost Gamma,1981,5.84,50,120
1701,Toscana,2001,5.64661,324,20
1702,Klondike,1993,6.38258,330,20
1703,Kula Kula,1991,5.00548,73,45
1705,Slapshot,1982,6.31281,869,30
1706,UFO: Game of Close Encounters,1976,4.81826,115,30
1707,Spices of the World,1988,4.67353,68,60
1708,Stellar Conquest,1975,6.33858,514,240
1709,Trireme,1973,6.34254,181,90
1710,The Siege of Jerusalem (Third Edition),1989,7.05272,483,300
1711,Richthofen's War,1972,5.93855,723,60
1712,Showbiz,1985,6.12159,88,90
1713,Maharaja,1994,6.13584,413,240
1714,Moonstar,1981,5.0868,75,30
1716,Knights of the Air,1987,5.79892,186,90
1717,Freedom in the Galaxy,1979,6.65531,555,120
1718,Foreign Exchange,1979,4.33651,63,60
1719,Dark Emperor,1985,5.50616,146,120
1720,Dragon Pass,1980,6.76327,377,120
1721,Business Strategy,1973,6.01842,114,90
1722,Caesar's Legions,1975,6.10822,213,90
1723,Alpha Omega,1977,5.20801,156,120
1724,Bureaucracy,1981,3.99744,78,90
1725,A Nightmare On Elm Street: The Game,1987,4.11765,51,60
1726,Alexander the Great,1971,6.09763,338,120
1727,Summit,1961,5.6699,103,60
1729,Wide World,1957,5.34761,67,45
1731,Tintin,1987,4.91013,76,45
1735,Evade,1971,5.72982,57,10
1738,Castle of Magic,1991,6.21088,221,90
